1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
Category,Asset,Tag,Description,Purchase Date,Acquisition Date FY,Manufacturer,Model,Serial,Campus,Department,Department Description,Building,Building Name,Room,Name,Purchase,Re-inventory,PO,Chartstring,Cost,Dep Expense,Accum,Book Value,Federal Contrib,Fabricated,Subtype,Life,Prop Code Descr,Class,Class Descr,Floor,Quantity,Condition
,000000020373,N0031686,14 NODES SYSTEM,3/24/15,2015,LENOVO INC, , ,EV,1729100,HPC Infrastructure,8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0809990,110 1729100        ,"100,710.00",0.00,"100,710.00",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000020379,N0031687,2 QUEST NODES SYSTEM,3/25/15,2015,LENOVO INC, , ,EV,1729100,HPC Infrastructure,8844,2020 Ridge,00172,"WALSH, JOHN",,,PUR0816959,110 1729100        ,"14,190.00",0.00,"14,190.00",0.00,0.00,,000221,5.0,COMPUTER CLUSTER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023405,00084357,IT Cabinet,12/1/17,2018,Lenovo INC,42U 1100mm Deep Primary Rack W,RACK #J11WM0A -- SWI,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Kwak,Steve",,12/4/18,PUR1214615,812 1729400 80041167      ,"224,164.00","26,152.49","115,818.09","108,345.91",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023409,00084098,Server,12/1/17,2018,Lenovo INC,3550 M5,J11WHY1,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Kwak,Steve",,8/2/18,PUR1217046,812 1729400 80041167      ,"8,480.00",989.31,"4,381.31","4,098.69",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023410,00084097,Server,12/1/17,2018,Lenovo INC,3550 M5,J11WHY2,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Kwak,Steve",,8/2/18,PUR1217046,812 1729400 80041167      ,"8,480.00",989.31,"4,381.31","4,098.69",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023411,00084096,Server,12/1/17,2018,Lenovo INC,3550 M5,J11WHY3,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Kwak,Steve",,8/2/18,PUR1217046,812 1729400 80041167      ,"8,480.00",989.31,"4,381.31","4,098.69",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023412,00084095,Server,12/1/17,2018,Lenovo INC,3550 M5,J11WHY4,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Kwak,Steve",,8/2/18,PUR1217046,812 1729400 80041167      ,"8,145.00",950.25,"4,208.25","3,936.75",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023413,00084094,Server,12/1/17,2018,Lenovo INC,3550 M5,J11WHY5,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Kwak,Steve",,8/2/18,PUR1217046,812 1729400 80041167      ,"8,145.00",950.25,"4,208.25","3,936.75",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023414,00084093,Server,12/1/17,2018,Lenovo INC,3550 M5,J11WHY6,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Kwak,Steve",,8/2/18,PUR1217046,812 1729400 80041167      ,"8,145.00",950.25,"4,208.25","3,936.75",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000023415,00084092,Server,12/1/17,2018,Lenovo INC,3550 M5,J11WHY7,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Kwak,Steve",,8/2/18,PUR1217046,812 1729400 80041167      ,"8,145.00",950.25,"4,208.25","3,936.75",0.00,,000220,5.0,COMPUTER SERVER-5,001,COMPUTER EQUIPMENT,01,1,E
,000000021990,00080214,DIGITAL SCROLL ECO,8/3/16,2016,LIEBERT CORP, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"SANDSTEDT, PETER",,9/6/18,PUR1018535,812 1729400 80041167      ,"155,276.09","9,057.79","71,168.24","84,107.85",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000021991,00080215,DIGITAL SCROLL ECO,8/3/16,2016,LIEBERT CORP, , ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"SANDSTEDT, PETER",,9/6/18,PUR1018535,812 1729400 80041167      ,"155,276.09","9,057.79","71,168.24","84,107.85",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000022254,00082313,64 KEY SAM SYSTEM,10/23/16,2017,MIDWEST SECURITY PRODUCTS, , ,EV,1730400,Cyber Service Operations,8844,2020 Ridge,00185,"SANDSTEDT, PETER",,2/12/18,PUR1050290,110 1730400        ,"10,621.30",619.57,"3,805.96","6,815.34",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000000287,00065632,SEALER MACHINE,11/17/98,1999,MOORE,4100,23232,EV,1730000,Computing Services,8844,2020 Ridge,00171,"NIELSEN, DANA",,8/30/13, ,           ,"11,099.30",0.00,"11,099.30",0.00,0.00,,000201,15.0,"EQUIPMENT, OFFICE-15",005,OFFICE EQUIPMENT,01,1,E
,000000000288,00064456,FOLDER,11/8/96,1997,MOORE BUSINESS,M4100,84516,EV,1730000,Computing Services,8844,2020 Ridge,00171,"NIELSEN, DANA",,8/30/13, ,110 1448000        ,"10,100.30",0.00,"10,100.30",0.00,0.00,,000201,15.0,"EQUIPMENT, OFFICE-15",005,OFFICE EQUIPMENT,01,1,E
,000000016796,00077630,Network Storage Manager,3/14/12,2012,Pelco,NSM5200, ,EV,1730000,Computing Services,8844,2020 Ridge,00172,Dan Daley,,8/30/13,PUR0415211,110 1729000        ,"17,992.25",0.00,"17,992.25",0.00,0.00,,000217,5.0,COMPUTER STORAGE-5,001,COMPUTER EQUIPMENT,01,1,E
,000000016994,00077997,Power Distribution Unit,1/30/12,2012,Rex Electric,160kpa,EE5115XX01,EV,1730000,Computing Services,8844,2020 Ridge,00184,Dan Daley,,8/30/13,PUR0386330,110 1730100        ,"24,940.00",0.00,"24,940.00",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000016995,00077998,Power Distribution Unit,1/30/12,2012,Rex Electric,160kpa,EE5025XX01,EV,1730000,Computing Services,8844,2020 Ridge,00184,Dan Daley,,8/30/13,PUR0386330,110 1730100        ,"24,940.00",0.00,"24,940.00",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000016997,00078001,Power Distribution Unit,1/30/12,2012,Rex Electric,225a,EE495RXX01,EV,1730000,Computing Services,8844,2020 Ridge,00172,Dan Daley,,8/30/13,PUR0386330,110 1730100        ,"17,784.00",0.00,"17,784.00",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000018324,00079268,UPS MODULE,8/14/13,2013,REX ELECTRIC,160K VA / UPS-RS-5, ,EV,1730100,Servers,8844,2020 Ridge,00185,RUTHANN OSTROWSKI,,8/2/18,PUR0613904,110 1730100        ,"99,304.00",0.00,"99,304.00",0.00,0.00,,000215,5.0,"EQUIPMENT, COMPUTER-5",001,COMPUTER EQUIPMENT,01,1,E
,000000022405,00082130,GENERATOR TAP BOX,10/17/16,2017,SAI,"2000A, 480V/277V", ,CH,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8602,Abbott Hall,00105," SIMMS,THOMAS",,2/13/18,PUR1048504,812 1729400 80041168      ,"43,400.00","5,063.31","31,103.31","12,296.69",0.00,,000489,5.0,GENERATOR-5,002,SCIENTIFIC EQUIPMENT,01,1,E
,000000019855,00080333,SERVER,12/2/14,2015,SAM,10 BBALL,D355P22,EV,1730300,Cyber Processing & Info Mgmt,1811,Mcgaw Hall,00170,"WALSH, JOHN",,8/26/15,PUR0783342,110 1730300        ,"13,980.00",815.50,"7,805.50","6,174.50",0.00,,000367,10.0,"APPARATUS, EXERCISE-10",007,ATHLETIC EQUIPMENT,01,1,E
,000000019856,00083979,SERVER,12/2/14,2015,SAM,10 BBALL,D355P22,EV,1730300,Cyber Processing & Info Mgmt,8844,2020 Ridge,00172,"WALSH, JOHN",,10/16/18,PUR0783342,110 1730300        ,"13,980.00",815.50,"7,805.50","6,174.50",0.00,,000367,10.0,"APPARATUS, EXERCISE-10",007,ATHLETIC EQUIPMENT,01,1,E
,000000019857,00079385,SERVER,12/2/14,2015,SAM,10 BBALL,D355P22,EV,1730300,Cyber Processing & Info Mgmt,1811,Mcgaw Hall,00170,"WALSH, JOHN",,8/17/18,PUR0783342,110 1730300        ,"13,980.00",815.50,"7,805.50","6,174.50",0.00,,000367,10.0,"APPARATUS, EXERCISE-10",007,ATHLETIC EQUIPMENT,01,1,E
,000000019858,00084691,SERVER,12/2/14,2015,SAM,10 BBALL,D355P22,CH,1730300,Cyber Processing & Info Mgmt,8602,Abbott Hall,00240,"WALSH, JOHN",,1/11/19,PUR0783342,110 1730300        ,"13,980.00",815.50,"7,805.50","6,174.50",0.00,,000367,10.0,"APPARATUS, EXERCISE-10",007,ATHLETIC EQUIPMENT,02,1,E
,000000014794,00076215,UPS,6/2/10,2010,"Seps, Inc",PW9155,BD183FBB11,EV,1730500,Cyber Monitoring and Mgmt,8735,Technological Instit,-MB25,Michael Pierce,,12/1/10,PUR0177382,171 1731000 10002060      ,"8,302.00",0.00,"8,302.00",0.00,,,000426,10.0,POWER SUPPLY-10,002,SCIENTIFIC EQUIPMENT,BT,1,E
,000000014795,00076214,UPS,6/2/10,2010,"Seps, Inc",PW9155,BD191FBB16,EV,1730500,Cyber Monitoring and Mgmt,8735,Technological Instit,-MB25,Michael Pierce,,12/1/10,PUR0176788,171 1731000 10002060      ,"7,251.00",0.00,"7,251.00",0.00,,,000426,10.0,POWER SUPPLY-10,002,SCIENTIFIC EQUIPMENT,BT,1,E
,000000021929,N0032012,CHILLER,8/24/16,2016,TEMPERATURE EQUIPMENT CORP,N/A,30RAP0556J,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"SANDSTEDT, PETER",,9/28/18,PUR0991033,812 1729400 80041168      ,"32,355.00","1,258.25","9,886.25","22,468.75",0.00,,000277,15.0,CHILLER-15,016,"SHELVING, SEATS, and LIGHTS",01,1,E
,000000022007,00080181,HEAT CONTROLLER,8/4/16,2016,THERM FLO INC,ACS-UIT2, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"SANDSTEDT, PETER",,2/21/17,PUR1020447,812 1729400 80041168      ,"18,255.00","1,064.91","8,366.94","9,888.06",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000022448,00085414,AIR HANDLER SYSTEM,5/9/17,2017,THERMFLO,PW0291C1A2S933, ,CH,1730400,Cyber Service Operations,8602,Abbott Hall,00207," SIMMS,THOMAS",,8/14/17,PUR1118049,110 1730400        ,"17,500.00","1,020.81","6,270.81","11,229.19",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,02,1,E
,000000021253,00082304,ALUMINUM HOUSING,2/10/16,2016,ZONATHERM,600VDC BUSWAY, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"SIMMS, THOMAS",,2/21/17,PUR0891687,812 1729400 80041168      ,"5,850.00",341.25,"2,681.25","3,168.75",0.00,,000301,10.0,"EQUIPMENT, MISC. SCIENTIFIC-10",002,SCIENTIFIC EQUIPMENT,01,1,E
,000000023241,00079270,Liebert Busway System,9/19/17,2018,Zonatherm Products INC,Liebert Busway System, ,EV,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8844,2020 Ridge,00172,"Simms,Thomas",,8/2/18,PUR1172931,812 1729400 80041167      ,"27,875.00",813.05,"3,600.55","24,274.45",0.00,,000670,20.0,EQUIPMENT-ELECTRIC-20,017,ELEVATOR and BUILDING SUPPORT,01,1,E
,000000021491,N0031719,ELCTIRICAL UPS EQUIP,2/10/16,2016,ZONATHERM PRODUCTS INC., , ,CH,1729400,"Rsrch Cmptng, Stor, Ntwk & Fac",8602,Abbott Hall,0B004,"SIMMS, THOMAS",,,PUR0903773,812 1729400 80041168      ,"57,780.00","1,685.25","13,241.25","44,538.75",0.00,,000670,20.0,EQUIPMENT-ELECTRIC-20,017,ELEVATOR and BUILDING SUPPORT,BT,1,E
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business Unit: ,NWUNV
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asset Book: ,AM_BOOK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asset Category: ,EQUIP
,Active Capital Equipment Detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building: ,All
,"YTD Through Mar 31, 2020  (Open)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Department: ,All
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business Unit: NWUNV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Book: AM_BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
