"Object_Type","Name","FQDN","Guest","CPU_Socket_Count","Cores_Per_Socket","Total_Cores_Assigned","Memory_GB","Provisioned_Space_GB","Used_Space_GB","NIC_Count","Network_Name","Datastore_Path","DataCenter","Cluster_Name","vDC_Name"
"VM","vtfsmnubicdrupal01.fsm.northwestern.edu_r",,,"2","1","2","4","44","12","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","MSSDBPROD.fsm.northwestern.edu",,,"1","1","1","4","117","79","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","MSSWEBDEPT.fsm.northwestern.edu","MSSWEBDEPT.fsm.northwestern.edu","Microsoft Windows Server 2008 R2 (64-bit)","1","1","1","2","96","63","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vWPProdDB",,,"2","1","2","4","104","69","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmwebpax01","vfsmwebpax01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","12","392","373","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMI2B2DB01.fsm.northwestern.edu","VFSMI2B2DB01.fsm.northwestern.edu",,"1","2","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmdockerdb01.fsm.northwestern.edu","VTFSMDOCKERDB01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","6","286","286","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmpmnodedb02","vtfsmpmnodedb02.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","4","64","10","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmsecureweb.fsm.northwestern.edu","vfsmsecureweb.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","144","93","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmdocker01","vfsmdocker01.fsm.northwestern.edu","CentOS 6 (64-bit)","2","1","2","4","84","84","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmgimumedic01.fsm.northwestern.edu","vfsmgimumedic01.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","registar-prod.nubic.northwestern.edu",,,"2","1","2","8","0","0","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmitapps01.fsm.northwestern.edu",,,"2","1","2","4","44","14","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMMSSMYSQL01","VFSMMSSMYSQL01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","104","30","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmmagnetapp01","vfsmmagnetapp01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","3","163","163","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmproxy01",,,"2","1","2","2","42","14","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmjss02","vfsmjss02.fsm.northwestern.edu",,"2","1","2","16","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmwpweb01.fsm.northwestern.edu","vfsmwpweb01.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmedwtunnel",,,"2","1","2","2","0","0","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD",,"Feinberg_vDC"
"VM","veritas",,,"2","1","2","6","170","133","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMPSYCCJCCAPP","VFSMPSYCCJCCAPP.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","12","432","376","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmfocusapp1","vfsmfocusapp1.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmmssphp01","VFSMMSSPHP01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","6","166","128","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmdockerdb02.fsm.northwestern.edu","vfsmdockerdb02.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","4","284","284","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmstsapp01.fsm.northwestern.edu","vtfsmstsapp01.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","VTFSMDFS","VTFSMDFS.fsm.northwestern.edu",,"1","2","2","4","0","0","1","dvPortGroup_VMNET_FISMA",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmcardiaredcapdb",,,"2","1","2","4","52","13","1","dvPortGroup_VMNET_FISMA",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmghsldb01",,,"2","1","2","4","44","23","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmlurieweb","VFSMLURIEWEB.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmniacalapp01.fsm.northwestern.edu","vfsmniacalapp01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","4","64","10","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmi2b2app02.fsm.northwestern.edu","vfsmi2b2app02.fsm.northwestern.edu","CentOS 4/5 or later (64-bit)","2","1","2","4","64","15","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmshrine02","vfsmshrine02.fsm.northwestern.edu","CentOS 4/5 or later (64-bit)","2","1","2","4","64","17","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmmsswebtst1","vtfsmmsswebtst1.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMCBITSWEB.fsm.northwestern.edu","VFSMCBITSWEB.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","2","2","4","164","68","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmmssdbprd2","vfsmmssdbprd2.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmrshiny01.fsm.northwestern.edu","vtfsmrshiny01.fsm.northwestern.edu",,"2","1","2","2","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vWPDevDB",,,"2","1","2","4","36","28","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmshrine02","vtfsmshrine02.fsm.northwestern.edu","CentOS 7 (64-bit)","2","1","2","8","128","86","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMSURGDB02","VFSMSURGDB02.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","4","1","4","32","1342","1120","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmmssdbrpt1","vfsmmssdbrpt1.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtimsapp02","vtimsapp02.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","6","241","47","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmchipsas01.fsm.northwestern.edu","vfsmchipsas01.fsm.northwestern.edu",,"2","1","2","32","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMINFAPPS01","VFSMINFAPPS01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","8","128","74","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmnubicredcap.fsm.northwestern.edu","vtfsmnubicredcap.fsm.northwestern.edu","CentOS 7 (64-bit)","1","1","1","2","107","48","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmnubicredcapdb.fsm.northwestern.edu","vtfsmnubicredcapdb.fsm.northwestern.edu","CentOS 7 (64-bit)","1","1","1","4","144","102","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMPROGENY03","vfsmprogeny03.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","6","106","64","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","cas.nubic.northwestern.edu",,,"2","1","2","2","34","23","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmoemdbmon01.fsm.northwestern.edu","vfsmoemdbmon01.fsm.northwestern.edu","Oracle Linux 7 (64-bit)","2","1","2","16","902","294","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmfocusweb1","vtfsmfocusweb1.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmdocker03","vfsmdocker03.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","4","64","29","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmmsssvn","vfsmmsssvn.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmcdsipbapp01.fsm.northwestern.edu","vfsmcdsipbapp01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","8","88","88","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmisgmhapp02.fsm.northwestern.edu","vfsmisgmhapp02.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","8","88","32","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmcmrclient",,,"1","1","1","8","408","400","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","jarvis.fsm.northwestern.edu","jarvis",,"1","2","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmcdsimc01","vfsmcdsimc01.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmcdsiapps01.fsm.northwestern.edu_restored0309",,,"2","1","2","16","0","0","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD",,"Feinberg_vDC"
"VM","Win2019-model-FSM",,,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmbespri01","vfsmbespri01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","32","252","209","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","Win2016-model-FSM","WIN-JDRNAD61U25",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmsandboxw2","vtfsmsandboxw2.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","4","64","33","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","Win2016-SQL2014-MSS-model","Win2016-SQL2014",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmdbisas01.fsm.northwestern.edu","vfsmdbisas01.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmpmapps09.fsm.northwestern.edu","vfsmpmapps09.fsm.northwestern.edu",,"2","1","2","6","0","0","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMSECURECLOUD","VFSMSECURECLOUD.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","2","2","4","64","32","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMSECAPPS.fsm.northwestern.edu","VFSMSECAPPS.fsm.northwestern.edu",,"1","2","2","12","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmnubicdb02.fsm.northwestern.edu",,,"2","1","2","4","44","11","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmnicuapp.fsm.northwestern.edu","vtfsmnicuapp.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD",,"Feinberg_vDC"
"VM","NUCMRXP.fsm.northwestern.edu",,,"2","1","2","2","129","129","1","dvPortGroup_VMNET_EV_Feinberg_NMFFDC",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMAUTOSCRIPTS","VFSMAUTOSCRIPTS.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","4","104","79","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMCDSIH3DB01","VFSMCDSIH3DB01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","2","2","8","168","45","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmnubicredis01.fsm.northwestern.edu","vtfsmnubicredis01.fsm.northwestern.edu","CentOS 7 (64-bit)","2","1","2","8","68","14","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","invictus","invictus.fsm.northwestern.edu","Microsoft Windows Server 2008 R2 (64-bit)","2","1","2","16","750","699","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vFSMMISDB01","vFSMMISDB01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","6","210","152","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmpmnode01n.fsm.northwestern.edu","vfsmpmnode01n.fsm.northwestern.edu",,"2","1","2","12","0","0","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD",,"Feinberg_vDC"
"VM","clinical-rails-stg.fsm.northwestern.edu",,,"2","1","2","4","0","0","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMPSYWEB01","vfsmpsyweb01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","2","2","4","108","108","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmstattag",,,"2","1","2","4","44","14","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmcardiaredcap",,,"2","1","2","8","48","17","1","dvPortGroup_VMNET_FISMA",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VMEDIASITESTR01","VMEDIASITESTR01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","4","1","4","8","208","56","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmnephnlp01","vfsmnephnlp01.fsm.northwestern.edu",,"2","1","2","16","0","0","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMGalaxy","VFSMGalaxy.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","104","37","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmcbitsdb10",,,"2","1","2","8","0","0","1","dvPortGroup_VMNET_CBITS",,"NUCLOUD",,"Feinberg_vDC"
"VM","clinical-rails-prod2.nubic.northwestern.edu",,,"2","1","2","4","64","62","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","rails-staging2.nubic.northwestern.edu",,"Red Hat Enterprise Linux 5 (64-bit)","2","1","2","4","154","30","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMPSYDB01.fsm.northwestern.edu","VFSMPSYDB01.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_NMFFDC",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmitdb01.fsm.northwestern.edu",,,"2","1","2","4","44","10","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","admin2.nubic.northwestern.edu",,,"2","1","2","4","44","36","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmnubicapps01",,,"2","1","2","8","0","0","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmmssbulletin","vfsmmssbulletin.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmpmrstr01","vfsmpmrstr01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","1","1","6","186","28","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmrhlcccr01.fsm.northwestern.edu","vfsmrhlcccr01.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","2","1","2","4","44","11","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmmssphp03","VFSMMSSPHP03.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","214","132","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmcbitsapps14",,,"2","1","2","8","0","0","1","dvPortGroup_VMNET_CBITS",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmcdsiapps03.fsm.northwestern.edu","vfsmcdsiapps03.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_Feinberg2",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmghsldb01",,,"2","1","2","4","44","23","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmprevmednia","vfsmprevmednia.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","4","114","44","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmisgmhapp01.fsm.northwestern.edu","vtfsmisgmhapp01.fsm.northwestern.edu","CentOS 7 (64-bit)","2","1","2","4","64","46","1","dvPortGroup_VMNET_CBITS",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","pprod2.fsm.northwestern.edu",,,"2","1","2","4","0","0","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmiphamapps01","vfsmiphamapps01.fsm.northwestern.edu",,"2","1","2","4","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Public_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmmsssql01","VFSMMSSSQL01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","1","2","2","4","174","138","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmmssdbstg1","vtfsmmssdbstg1.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmcdsip103db01.fsm.northwestern.edu","vfsmcdsip103db01.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD",,"Feinberg_vDC"
"VM","vtfsmtestbox01",,,"2","1","2","16","568","383","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmghsldash01",,,"1","1","1","4","44","22","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmmbtidockr1","vfsmmbtidockr1.fsm.northwestern.edu","Red Hat Enterprise Linux 7 (64-bit)","1","1","1","4","74","17","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vtfsmisgmhp96db01.fsm.northwestern.edu","vtfsmisgmhp96db01.fsm.northwestern.edu","CentOS 7 (64-bit)","2","1","2","4","124","67","1","dvPortGroup_VMNET_CBITS",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmoradb03.fsm.northwestern.edu","vfsmoradb03.fsm.northwestern.edu","Oracle Linux 7 (64-bit)","2","1","2","12","1140","1140","1","dvPortGroup_VMNET_EV_Feinberg_Internal",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmsmartvuecli","vfsmsmartvuecli.fsm.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","1","1","1","4","104","87","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmsqgmpmonsys","VFSMSQGMPMONSYS.fsm.northwestern.edu","Microsoft Windows Server 2016 or later (64-bit)","2","1","2","6","626","126","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmniacalapp03.fsm.northwestern.edu","vfsmniacalapp03.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","VTGHSLSYMAPP01","VTGHSLSYMAPP01.fsm.northwestern.edu","Microsoft Windows Server 2012 (64-bit)","2","1","2","6","106","45","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmanestegapp1","vfsmanestegapp1.fsm.northwestern.edu",,"1","1","1","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmsurgdb04.fsm.northwestern.edu","vfsmsurgdb04.fsm.northwestern.edu",,"2","1","2","8","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","VFSMORADB01","vfsmoradb01.fsm.northwestern.edu","Oracle Linux 7 (64-bit)","3","1","3","12","2640","2640","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmfismaredis01","vfsmfismaredis01.fsm.northwestern.edu","CentOS 7 (64-bit)","2","1","2","8","68","13","1","dvPortGroup_VMNET_FISMA",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmoasis.fsm.northwestern.edu",,,"2","1","2","6","38","20","1","dvPortGroup_VMNET_Feinberg3",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","VFSMMODERN01","vfsmmodern01.fsm.northwestern.edu",,"2","1","2","2","0","0","1","dvPortGroup_VMNET_EV_Feinberg_Restricted_DMZ",,"NUCLOUD",,"Feinberg_vDC"
"VM","vfsmpmapps04.fsm.northwestern.edu",,,"1","2","2","4","44","43","1","dvPortGroup_VMNET_Feinberg4",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
"VM","vfsmcbitsdb03",,"CentOS 4/5 or later (64-bit)","2","1","2","4","44","8","1","dvPortGroup_VMNET_Feinberg1",,"NUCLOUD","EVVCENTERCLOUD2","Feinberg_vDC"
